Replicate,TFIDF_Hit1Macro,TFIDF_MRRMacro,MPNET_Hit1Macro,MPNET_MRRMacro
359,0.054508652501082284,0.19717250430397323,0.025065936597396976,0.15552971204185473
360,0.009238315289181676,0.12211237461646049,0.0012073647267405565,0.14353326594432375
361,0.012186477388968194,0.15494968494768038,0.006947217680640641,0.13632313813419722
362,0.003254728759396482,0.1198847304630724,0.000183452577508714,0.09579196803638994
363,0.06895389481477836,0.2015416110461971,0.0433964040010679,0.17210100368700162
364,0.04544687828861479,0.15872870223723493,0.09535875950617213,0.2098771896160713
365,0.007270471011671146,0.13376168983738737,0.011958113052511172,0.14136410405390953
366,0.0568135950273176,0.18707214194902666,0.05665052691234922,0.17314866367087361
367,0.04669401079582536,0.159702597137335,0.04558073252445127,0.1897938275936062
368,0.10519657329126211,0.22107949918088413,0.09359864590110609,0.19320827398527007
369,0.11360545215377928,0.2355089911748025,0.10765062565350739,0.20660798272333158
370,0.04393085552476454,0.1481010506632781,0.03352240805309763,0.13717560303419543
371,0.09678412395838196,0.20541099797699391,0.09195968312931634,0.20431953600916705
372,0.009087716619635408,0.10202943463689208,0.008086806197508232,0.09533349436842085
373,0.061508147461479215,0.20204301443967243,0.07201725457357153,0.2094309321633816
374,0.004909518159289157,0.11600747238027193,0.0031178506332499344,0.1330173096765603
375,0.027478587486391037,0.1476963705000124,0.026435839219538758,0.11717218724976002
376,0.04780605007707918,0.1944346560216007,0.016261646549246184,0.18891746830371334
377,0.16518345179604033,0.28181103494273757,0.13916064192065403,0.2786214487343818
378,0.007461911927349707,0.13156596232961415,0.0017362476085646145,0.10922895728009765
379,0.09335763767968837,0.20995781309135975,0.08731673887496307,0.1911215648784283
380,0.05062235785402695,0.1940157835177553,0.018845609500058008,0.18033948869470007
381,0.1604585644281434,0.29465899022366504,0.1879321035459852,0.30410289449480976
382,0.01857385532843272,0.1389189892519613,0.009577095778009248,0.15844669399951886
383,0.005936410660339719,0.11397218674053947,0.002498249871438277,0.09783093188254556
384,0.048096998752381236,0.1965302355840704,0.005909102794344271,0.16870586099033308
385,0.018150899486376566,0.12804119225695718,0.013083567365124086,0.1184558743950037
386,0.07145485070883191,0.22626310578293723,0.050907246846406365,0.18857203802864927
387,0.0820025644679226,0.23966261835058889,0.057585279390570815,0.19743583428982767
388,0.06705519760602954,0.1776490762010883,0.047145643588487704,0.18617645394839255
389,0.20234430361784245,0.33493869428988626,0.23067341770212232,0.35535792906021635
390,0.02043663804534086,0.12313000631188373,0.021133674504860055,0.14588687252082624
391,0.005012233474062322,0.1173017733761689,0.010261910117029016,0.11451479279744321
392,0.037391721149824954,0.1591854083259287,0.004037403126450941,0.1334763875885402
393,0.03866278579047903,0.15626535769324718,0.022409402704312627,0.1658573835467809
394,0.006620813144657207,0.1315013887158904,0.0034194573747479834,0.13183088445525654
395,0.139795933534305,0.2860258705797163,0.1471779616594132,0.2807564052401497
396,0.01366267944242847,0.130259444892091,0.00743143886614371,0.1261097236274827
397,0.02195784176642661,0.13853121843748742,0.009421933877492425,0.1596526008093522
398,0.06601847872680132,0.17769788116601723,0.05399873223487348,0.153907822013314
399,0.018432335993910344,0.13672107562002672,0.023467794952642784,0.12588139023615932
400,0.08007896657438608,0.20115962742829438,0.09007427710022045,0.21372937749776444
401,0.10364709008697492,0.2408151491246517,0.09860138935998937,0.23657246902543858
402,0.012161526470193341,0.14623198447877822,0.012897725023575056,0.15816991346839857
403,0.05714186044272895,0.2026458739344442,0.014127156268794959,0.15062690089862169
404,0.051765441970916565,0.16241082174670474,0.050892586914339344,0.17094574737694418
405,0.08415432042317589,0.22426373104988728,0.06214173718782057,0.2058128177245014
406,0.04146534995156411,0.16089091999351413,0.03879090277917435,0.17225326652293152
407,0.005359219521732235,0.10970277394603577,0.0026098294472392423,0.11139978464122136
408,0.029407554524856893,0.1439031878844336,0.053274422645686416,0.1630070927017889
409,0.009456689155836405,0.13982135792308584,0.002635894396817995,0.14596108279794529
410,0.047588424747058905,0.16116786495993532,0.09737397051708295,0.20220248597681317
411,0.0507100592157059,0.171177542850204,0.04849225293828851,0.16328362314049855
412,0.12475791913884612,0.2657322186474286,0.1868352337684806,0.3118968362609559
413,0.014306721756500308,0.14344668875292133,0.062383314395278694,0.16938988762593737
414,0.07226781226727752,0.18010907725379977,0.06067813608443853,0.17967778319382074
415,0.006706211866062175,0.1110849604183182,0.008501221426326583,0.11372148207846762
416,0.004766900352797138,0.10559301706651214,0.0008107834194790716,0.09319977975430027
417,0.008102343807529635,0.13100466722603607,0.007246481688013739,0.13255392802269933
418,0.0053251221341376834,0.12685261414608742,0.0037449762513701128,0.12626696005985782
419,0.05625515805213925,0.18796737950492404,0.08319722477016996,0.2081155228910215
420,0.008125858380410966,0.12095332860228482,0.011700839728382439,0.12044200288265217
421,0.008957406582807859,0.13075988579554199,0.003348357831075519,0.1464957344061979
422,0.008134950876720974,0.1257360616030387,0.0033518892160734393,0.12211491229889615
423,0.061392214957094446,0.19040545346377333,0.04757993582602096,0.20338353119296698
424,0.04865536090329061,0.18014294939592346,0.026903361353582046,0.18356794898154105
425,0.01700621069798054,0.13814492763556202,0.01055035543334818,0.15016806487273157
426,0.026226469110080516,0.16084500290669793,0.042281266909542724,0.1478351953311135
427,0.007582097478056766,0.11363902807944533,0.006987928568259715,0.11017031316972713
428,0.05666484305358917,0.16954902811712455,0.04768925527280216,0.15279902271794446
429,0.037216471821699085,0.16881089292762555,0.004807557227131314,0.12966606491324428
430,0.017672056371564878,0.15487006764614755,0.013729932794277023,0.15912854095526288
431,0.0743827814528585,0.20819727030427146,0.1343748073831326,0.2587139355015241
432,0.061792033918100585,0.1511630716870666,0.05842044472462193,0.14225991093791604
433,0.05575555746890092,0.1721873614102009,0.05187562010957148,0.1728493621782286
434,0.09521404197066932,0.22260443461375826,0.0511478334302542,0.19586378731384363
435,0.19162030482243878,0.29965231391393965,0.20147524358309635,0.31310471345248214
436,0.11328890902893973,0.21286111232817403,0.09368203643785342,0.204759454791793
437,0.0314091992766549,0.17484208185248792,0.0021693693645282704,0.14626073148985944
438,0.014100074787691244,0.12322591479526475,0.011694323038845253,0.12742571907768738
439,0.13248312163793766,0.24395572188437623,0.13176947561289806,0.23855782051003527
440,0.023645508437316692,0.1722620097633394,0.0326503644969874,0.21339401882722897
441,0.04325302510143107,0.20434416846695663,0.04810625349168389,0.21313746115385274
442,0.005303006308699681,0.12738214602865394,0.0020381342353163806,0.11638273854729962
443,0.08111198603061634,0.2009524219375256,0.060015443276193306,0.19078630602407737
444,0.061536398255326585,0.17939276444963873,0.055381620436331616,0.18269168979203612
445,0.022066517464162886,0.1425119259955945,0.013298343280935855,0.1281063205739342
446,0.06593901105183755,0.17716704941695863,0.05274794310359682,0.16193632040269806
447,0.09206129153439671,0.21557073298317048,0.07562328554806037,0.2358783007434717
448,0.006941482717202058,0.11345656680378796,0.0010569950297867994,0.1247492265454432
449,0.04360268212402996,0.14348750969904686,0.042893715700961454,0.1291221679679203
450,0.017809926534526014,0.17860075056952435,0.014416336873199813,0.19530137458490576
451,0.03764817753458402,0.17024181380979655,0.022091777256028487,0.16649879674306278
452,0.09285330084894299,0.19775160311123816,0.08644463495436047,0.17237956974569557
453,0.009002948907627869,0.12407136915478384,0.0037706149252241757,0.135176654238513
454,0.07060978544767096,0.22306441143766842,0.0693703995289192,0.2286948674117322
455,0.0945395235151838,0.22516869389082533,0.05480747229863221,0.20808177837520125
456,0.02418593702983313,0.12926918469581444,0.018257702011588765,0.12944960048922763
457,0.10230192313216603,0.24601729913766163,0.058600815584063375,0.2160159835682247
458,0.01724729115147427,0.16552897693175683,0.008434439277330842,0.1334426836359204
459,0.02235906646695543,0.151064024326566,0.005422039468339253,0.13812864638215896
460,0.0910664204855009,0.2512470850234696,0.053938705043299125,0.24984183986708022
461,0.048337900708859585,0.20661473081929294,0.007805157352263828,0.14800870405698754
462,0.036429413373532296,0.1742468455957947,0.006461551172489736,0.12666742622223018
463,0.013102358667189187,0.13130226252456165,0.0086260966744334,0.13653250533235944
464,0.11622769365987058,0.24923413361243366,0.14347687341691145,0.27067405724784377
465,0.060860992446242164,0.19410545062351645,0.04085982198494794,0.17900578868080186
466,0.042431910409587284,0.1951045760488297,0.007536181264761061,0.14723676722175547
467,0.1278036481168858,0.2390893603731385,0.13037583298417443,0.23774473249465294
468,0.027434823008886982,0.1421310971170362,0.04080902161551895,0.1415455511137014
469,0.10385708611197422,0.20430680274985263,0.09323632706052637,0.22084063977029514
470,0.03166886810859296,0.16531893595538152,0.011838199186948112,0.16318255894656927
471,0.003254728759396482,0.09212516392188812,0.0004725076168227832,0.09381001101756963
472,0.01600664635809495,0.1330803221443105,0.008739633889930504,0.11796227276618931
473,0.010403042511619524,0.1296388229774812,0.001947625977454628,0.12955173037615264
474,0.004114232528968059,0.1114340672703302,0.002129708566196205,0.11097510068764492
475,0.05173493176758358,0.20214306904168913,0.09877684801997455,0.25149514415029134
476,0.007577587314764226,0.14708062507364988,0.0135707415767122,0.15640961405240209
477,0.06452175007727605,0.1892339283384495,0.030923795288493316,0.16209419816578716
478,0.04239819036698597,0.16614281292140215,0.040581794197813624,0.1605287657976907
479,0.008495159685654551,0.11810112693249117,0.003137636060696589,0.12177052640383676
480,0.04874338587138,0.1457881031785967,0.03958499364133423,0.14175727483694514
481,0.005418875189554583,0.10796673646016777,0.003108454435838168,0.11650888660592544
482,0.011383677553084282,0.1575121260228085,0.006441667375483655,0.16586838454655464
483,0.049913970459113104,0.1561637960155558,0.014085499732198492,0.1355725130837157
484,0.011701501753033373,0.13866433316746987,0.007543751558789019,0.11933853311653995
485,0.03313040142016608,0.1547463177184923,0.041688246318032925,0.17532831571162724
486,0.06543127143234202,0.16947344457697175,0.020433579797999188,0.1390906403591291
487,0.06341321597976145,0.1641658577868191,0.04808564692169326,0.16375461496965096
488,0.020638210773288354,0.12054694465743804,0.013052342974890541,0.10392554622951476
489,0.04544630467736996,0.17281413675201568,0.010783471097250913,0.16085239056608214
490,0.04279001693678778,0.22209116586036023,0.017818237113696577,0.17718782723826887
491,0.029117703821678245,0.1694928250380107,0.012619685147016068,0.1467939264096853
492,0.06875596900148732,0.16990921771934664,0.0554855957835804,0.1762749644985132
493,0.08235583939602253,0.2302371707963778,0.03476574418567484,0.2004356771313855
494,0.07021965161962908,0.1923283103934507,0.010515518142027606,0.137698482347095
495,0.018145082294664185,0.11955302119653642,0.004686735634133699,0.10505971128523539
496,0.09567088298307677,0.23286539082360203,0.12285045579874872,0.24909907093449413
497,0.047236807609325235,0.15774186227499587,0.045097829336202426,0.1511898085136789
498,0.1417772753299605,0.24637952781030403,0.1357200824518471,0.23162932677203849
499,0.017902421037510174,0.1540720223699331,0.061847514389692916,0.18902154275833724
500,0.0775833488915769,0.22286118172402536,0.11061660924362525,0.24198376702265284
501,0.03875557726098434,0.16336857064100704,0.08744647050005132,0.23128222306139604
502,0.07559812890288922,0.2392934923892052,0.05727078402588095,0.22914028598474842
503,0.06391365030147475,0.1938648175610177,0.05842283384649373,0.20374278626257464
504,0.03253292403677907,0.12495803937949597,0.023609570924670184,0.1307241026953251
505,0.02890383294799088,0.1712299195346715,0.013651116452196502,0.1476822583904583
506,0.021459302419140548,0.12348550029750364,0.016069624094472126,0.113632148617857
507,0.005680832592539801,0.11650657828081035,0.009950707595000528,0.14008368839968421
508,0.04723476657040393,0.1541427671773631,0.04231912996184464,0.13919067969706167
509,0.010072915719399054,0.1494246842601033,0.023039318208886942,0.17398891279071618
510,0.07825128259796389,0.19479154361767687,0.09014116608364432,0.2231317320273363
511,0.10868002523691024,0.1940644087451921,0.09735976127498536,0.18568629306984638
512,0.026472109001998964,0.14688943095214999,0.04159081604157451,0.1583246269699661
513,0.0598260175906302,0.18490645098226668,0.051830436340062055,0.16490599199612402
514,0.07377821158584953,0.2103228665035006,0.13805047081318483,0.25064093200124077
515,0.07456708585870048,0.19623436111609768,0.04995885437560371,0.15643176035544834
516,0.008357433491918384,0.15216002316846763,0.0035561119969820397,0.14670683896100567
517,0.06631244340425876,0.19405267470234888,0.03134551259438905,0.19622475492248756
518,0.07490828075458156,0.22243194265378252,0.06304937379744328,0.19938980745487284
519,0.03264135146300879,0.15474684346114226,0.015016946912013574,0.14090332820121365
520,0.1784832613882065,0.2832443987949844,0.23167836571902187,0.3223953882060131
521,0.004059881738462504,0.11609945914786027,0.0037086670663802512,0.0984370672994569
522,0.08043289933485802,0.22005722031840289,0.05787611736186611,0.19885348213581458
523,0.033648579290251814,0.1585943074188092,0.049453644907317545,0.1712081817953688
524,0.08498578382700735,0.22110120307936532,0.04713843984205594,0.20736782701112322
525,0.0054672267974149175,0.14100481895926575,0.0023176854500292026,0.11832052403797283
526,0.10021690383909208,0.22601908504035106,0.07798249957045424,0.19941330493830514
527,0.03269910945816298,0.15754216182581426,0.02804914316371823,0.15323372580218755
528,0.043730444504459814,0.14882458200920834,0.04746209200085126,0.14905154661954687
529,0.0074114217348215175,0.11432091988092603,0.009702262871417363,0.13618627501818353
530,0.08442156331758381,0.2180461717702885,0.10538701328973529,0.2346310981945942
531,0.19555833699430789,0.3227011934994265,0.22548069678746074,0.3577830985035684
532,0.012240788022796423,0.19341323169586996,0.06356783096660222,0.22084207327398292
533,0.11027606949610971,0.21653671325145313,0.09937337625646088,0.20341214366536012
534,0.015000069543606154,0.15955530244654487,0.06379386441947117,0.1816631116110611
535,0.06618439133596812,0.16440096279366273,0.053091094309058735,0.15281076417301637
536,0.1268498626246066,0.2576043440771536,0.11668585723867424,0.2602310052227088
537,0.05353798178914992,0.14032116347752402,0.014887434543028962,0.12544406823441137
538,0.0056967312013989245,0.11082963595344318,0.0022835221044939713,0.10862851382896935
539,0.055227139382173315,0.1738805881515664,0.05383593184564655,0.1878681391302701
540,0.01938523675264401,0.1914021232730905,0.018295911832174216,0.17321870829051778
541,0.05245706960370624,0.1715048920072367,0.1178062856157011,0.2188454073096378
542,0.1349939063575267,0.26342660919318533,0.1712461795064817,0.28107030445993914
543,0.03730658396873043,0.18422487709248683,0.010408296084394742,0.18970314372223643
544,0.11538811005106372,0.2651867086174847,0.16220584476830938,0.30506127581871895
545,0.01883265450027537,0.1341949964511389,0.022952889444496544,0.1591362585586577
546,0.06696319332808554,0.18863740766066253,0.054230802494301754,0.20625121589789652
547,0.0038910798876298338,0.1343725699874416,0.0067085442607976884,0.1377600629316794
548,0.10598163447422876,0.27191264808351884,0.10365819306676419,0.2752106789210668
549,0.05567128794389827,0.18417606017470953,0.11495758725189181,0.2567851236026257
550,0.005494376837581603,0.13782210506806614,0.00929711995319781,0.16708439309323334
551,0.018978398142821217,0.1543736185411477,0.013976084665476222,0.14806983944124164
552,0.07571572595424428,0.19029055670377898,0.12374752528368214,0.20155635507835035
553,0.012923456128152289,0.12902742416467047,0.003930912694913048,0.14887149649651885
554,0.05757421758510642,0.20045878905229197,0.10030468337813798,0.23557944968482283
555,0.007945515027156801,0.1514883046690139,0.012065082324157674,0.1483987034245771
556,0.08176893742682456,0.2467357439866699,0.04935562884942963,0.2166075621729226
557,0.009304311111786026,0.1594257279754001,0.004823091550123514,0.1388720967906639
558,0.01575811783113461,0.14640411446722504,0.009951528171439513,0.1521280102639791
559,0.03242040265771705,0.13999137116969154,0.024102748552361983,0.13363507277396305
560,0.01945966582012179,0.14542502641361704,0.020577979162761717,0.12931982479282453
561,0.009951133502618165,0.1470348282751303,0.0046196669675714055,0.14481260692889897
562,0.16145758178270395,0.29037401923338524,0.18598259647198032,0.3286439166299534
563,0.013709954052661455,0.1167260869478612,0.006994033971940883,0.10537501972716638
564,0.06865995079705284,0.1753664503166406,0.05300515936531651,0.14555237436184346
565,0.0594235725033875,0.19767765188641723,0.056978989689805505,0.17483217057920095
566,0.013021998236990484,0.16991993257608878,0.054361241874776534,0.2210439650716395
567,0.15736051723278274,0.3190956831029542,0.1295162485964845,0.2968034996523924
568,0.051174832979454445,0.17741674863457554,0.02964924418894888,0.15141072260846217
569,0.004390619099713133,0.10147466522566313,0.006533422819244225,0.08716463084416291
570,0.007432727052841312,0.1243252771013161,0.003644969403860418,0.11453347112637267
571,0.09742522478386519,0.20974332294205833,0.06566517794712676,0.2118298283280454
572,0.013991263800576236,0.12828471471826167,0.017430176799750032,0.13146614716130892
573,0.031156708092418547,0.1632774368663698,0.04038466530430698,0.1529292871871652
574,0.07535979946553176,0.1921274267098339,0.06244914071874047,0.2113653530987055
575,0.06623837018277891,0.20765389839888165,0.10750399900730591,0.24268518631428354
576,0.005694493096774516,0.11154636268709628,0.004314665186180404,0.11874136488766342
577,0.03409357805143255,0.15895336682252945,0.026439029821940907,0.1681158298695246
578,0.12680799097032522,0.2583640692380175,0.09366510744854203,0.217944594279164
579,0.08418133668050447,0.20517615025067304,0.0596467064387416,0.19042629274286196
580,0.016875089925724666,0.13387337424896842,0.008355777020012722,0.1444632731970667
581,0.05807242775648391,0.19141646632808676,0.026428592827289887,0.1500167953491788
582,0.16532135705900408,0.2939566856202071,0.21379482550347487,0.3051586815399964
583,0.05802757921035446,0.19963039927324447,0.07519613031221638,0.2293554489334091
584,0.1146361210061933,0.2613378563823371,0.1801966389984863,0.2994768193691858
585,0.05948018248913899,0.18497156029749623,0.03173242434101229,0.15257662538810504
586,0.09598230570036546,0.20807122048697574,0.09591635509020033,0.2011434388158777
587,0.053569660734866485,0.1985956655952082,0.03956982282177309,0.18695263784810195
588,0.005936410660339719,0.14033390277821245,0.003770120397838539,0.14847786745766067
589,0.02093316030672489,0.14736635436091586,0.012758891411929154,0.1253631292719649
590,0.014853922622867955,0.1403650049603054,0.008495750694982644,0.1320720059701704
591,0.00782283829636522,0.11435762346921637,0.003326687617725211,0.09855182163063984
592,0.1472935254215459,0.2543182682634498,0.15004384779970933,0.25991367385619735
593,0.06821559981625316,0.19892206832983086,0.051798444765522714,0.16280138813218464
594,0.01215438508540261,0.12859589295247692,0.004219278426283663,0.12489187087373337
595,0.09848970566240485,0.19819666901421093,0.09697494100693152,0.1941118452207333
596,0.07941497322105974,0.18742295271560208,0.05002467044660071,0.1701024319562499
597,0.012832903616381152,0.11247242443874131,0.012249511949299132,0.11330506700470253
598,0.012028052324119971,0.15001756674778638,0.005365244414913789,0.17866376435937104
599,0.030275474416815194,0.1566224169597708,0.016101965084568678,0.17401220011944496
600,0.0511266109155967,0.17361354255502393,0.05022491001199224,0.1481482172181742
601,0.04260405875360564,0.16099469098407274,0.003064054540144128,0.1572297627272126
602,0.015011247065070494,0.1632951904641326,0.05405382358975223,0.1957052716697564
603,0.014577742018648195,0.10615376338079177,0.01122169082255801,0.11362526385703944
604,0.01412596827924947,0.1292597339389911,0.008233353949778924,0.13133857715326608
605,0.08053945729599694,0.20671369614589863,0.12701810949796752,0.2366079655572141
606,0.009649290551900946,0.15572157901180578,0.0067076947055212,0.15790276924703392
607,0.08046791715098547,0.1700204686055619,0.04794621550429871,0.1735380445433552
608,0.1284510608795968,0.23349292067037788,0.10061888912154368,0.22006744489685914
609,0.058051129110396484,0.1845871757460229,0.03589654576328282,0.15807094855720863
610,0.011011863309688999,0.14320879052011815,0.01803994019895153,0.18935528243434924
611,0.00825103291881472,0.1490528434657172,0.006910857755474801,0.1523256015258101
612,0.06210919551238151,0.16339193670327262,0.05545528615228204,0.16803126962469364
613,0.15461940438343197,0.28477621818190557,0.17989212794368326,0.3024836874209794
614,0.041917463903758764,0.1614137731526055,0.010752952193807832,0.135752505927889
615,0.07525735785048157,0.22269608659137693,0.011395448213965157,0.1543119488927131
616,0.011605774678788839,0.13103245920494908,0.0006752881077074156,0.10802772981921728
617,0.010878258752957065,0.1317247573712214,0.005377947463342849,0.14267292450996558
618,0.10012171042221459,0.2272877485220036,0.10462879559328148,0.23745786135709746
619,0.014982957254242734,0.15901742340424319,0.017640095272066978,0.15823324660130508
620,0.0537008878373963,0.15237677914727582,0.08482897597250931,0.17422716026045307
621,0.06327085081315575,0.18905798178840752,0.06509190020311405,0.18509261908916877
622,0.01182956841338222,0.14999326941074517,0.06746984881857405,0.19494170488786056
623,0.006829442522987517,0.10957724780694977,0.0043829632255168605,0.1323987115070992
624,0.019057888613538958,0.1756528997018125,0.005091673450207111,0.1644539135096063
625,0.007230796779134781,0.11898131812174582,0.007153282103127615,0.13877349575137593
626,0.06693570816664011,0.1717339374914444,0.059664252936921236,0.16898753032405744
627,0.012277091705535353,0.148832623974918,0.004054727335398987,0.12938695240916318
628,0.0038496693843221145,0.11314338967333033,0.0034251898546078566,0.11955049000768601
629,0.007237704213347301,0.10844033266935929,0.012009970367106345,0.11644789381927714
630,0.1070924444674209,0.2432623668921181,0.1233680464671127,0.2513345887165773
631,0.00611406116790413,0.09754851142590724,0.00026838432635534085,0.08577596204768488
632,0.017670198043858658,0.15455990401335978,0.021798862051152123,0.20273350506059654
633,0.06940273322465951,0.19523066610631243,0.057801143350279686,0.21004775052883154
634,0.03986633230865594,0.17548758841716156,0.02267985102857406,0.19081636460901724
635,0.0883142994798127,0.19378307604004089,0.09113895290229394,0.1792908494787895
636,0.10698911310208603,0.24582449620900174,0.12414410659094362,0.24597698217470598
637,0.006427833304276632,0.11612437978192255,0.0033566652582725323,0.10265661966415988
638,0.04700101247970734,0.1656776551588115,0.04408283601844361,0.1945541822629879
639,0.04336010602131402,0.1753514366727618,0.08141476386430774,0.21940584992999385
640,0.039778114980714666,0.14546356318452588,0.04166863007638298,0.1317020403292397
641,0.0054438407838850065,0.1110454066388065,0.008377451419863553,0.15299054312779894
642,0.04592292677504202,0.17324764871595844,0.009245222696809914,0.12178618267391793
643,0.12984134715670886,0.2478874278267145,0.11344229145368803,0.23625827128497892
644,0.056552321674527145,0.20163989066328028,0.04940920470319363,0.1835017341779245
645,0.020980045022111718,0.13652068951148072,0.013151761766049208,0.12184928861075722
646,0.02758040386186663,0.18538305894898824,0.002778699374357786,0.13619937386534522
647,0.04618101102624693,0.1612437565728007,0.04270452000604581,0.16031490248740984
648,0.0907214002425806,0.23359888115683955,0.10552667751567393,0.25626712662162515
649,0.044218100831537176,0.1303263532430796,0.04117885828477394,0.12406988908552145
650,0.048145019782884844,0.14372872362940467,0.03870289652303915,0.1460551434145272
651,0.010634840902426595,0.10966134411436296,0.00042625745950554135,0.10241199068344461
652,0.018939192931586028,0.17666480843489818,0.01562930972858683,0.18691751664760692
653,0.06677113123102929,0.16155174615719706,0.05295802192534697,0.14298082843976964
654,0.03792456689861823,0.13337638076355193,0.004772011471716853,0.12056897597190665
655,0.04053482410910661,0.17498338952274298,0.0006523030819706012,0.1276927463740539
656,0.017377537593234113,0.15468831201257727,0.0072307078109705445,0.1530998533960182
657,0.0125609445663846,0.1309528901916454,0.05400022680681885,0.17921995903974822
658,0.12218092075882436,0.23444463884909392,0.10523178787909913,0.26168737741926884
659,0.06745409190119181,0.1977790541851524,0.06774697036492333,0.18005419443129006
660,0.011336112689343392,0.10488855453955406,0.0122962936174571,0.13849008789161713
661,0.025098988276318006,0.14039713521724023,0.05235388694928136,0.15779602795270656
662,0.07469117663548698,0.19888829629538388,0.12463060358933485,0.22905498713384287
663,0.0309655197159428,0.18971184128036142,0.011338882323208026,0.1610545575838195
664,0.05704859911574134,0.17160480770683273,0.059592761999360554,0.18947229007606653
665,0.02289248236111739,0.17775585338380281,0.010946392998739046,0.17230477913108622
666,0.07795438407426176,0.19080680423616855,0.015325431294531974,0.15410945839670498
667,0.0333312652024369,0.14742736679095186,0.002080456405750313,0.12765566338329024
668,0.01186658546302971,0.12216067985186045,0.01102302625599104,0.11588277380972256
669,0.01883265450027537,0.16909359565704335,0.027195706505326538,0.19508199592139344
670,0.026631569656477783,0.20262735296403148,0.07201394701346572,0.2568871315984828
671,0.018098905639933823,0.14147592436892054,0.01150141129718916,0.13133214945354124
672,0.03360183713623059,0.15947192467132523,0.022610385735134027,0.1417665553602862
673,0.03041061152204482,0.14236665899688677,0.011255148202981407,0.14674623161170627
674,0.17064750489807148,0.2822792047399113,0.21004021410706689,0.3040004384584898
675,0.004997290705195717,0.10983003133871305,0.000183452577508714,0.09566876448411704
676,0.10228917274063899,0.2245356297809979,0.04524766879464913,0.18115561748588435
677,0.037210277917561096,0.18146189505460025,0.010169314653560154,0.15461075724621146
678,0.008583429337402401,0.13463480767959968,0.00721831013639094,0.13292803989494534
679,0.03250400064851191,0.14698504217116498,0.009200223240348157,0.15288602894880204
680,0.20863116779206475,0.3354380252065313,0.18578024916693375,0.32010501011919545
681,0.09431335765778956,0.1984782634701295,0.0719760641894592,0.1953044956333786
682,0.05200204014202947,0.20096433611576456,0.0433277062083448,0.17000231421929862
683,0.012552015820623666,0.13276386770292067,0.004396834090617972,0.11215487429164193
684,0.07613296773115279,0.192676605649802,0.06100355371158665,0.17217504779292908
685,0.004674008226416785,0.14364987267756943,0.000183452577508714,0.11621653555987015
686,0.015830665113634672,0.12076975751199576,0.01558804389997081,0.12441430387597877
687,0.03903293714115718,0.14932125009404612,0.03791482414802526,0.15442520558222397
688,0.03854984906572158,0.19942662138867526,0.013691527787009149,0.21177590769187066
689,0.03541012415893905,0.17760585076626717,0.005737590832027426,0.14877257246778475
690,0.019108858421873858,0.14322213562084515,0.07002025716201207,0.2077707023100451
691,0.02036670578871424,0.1304669827929353,0.013854085931578986,0.17215125777167076
692,0.15431308519988313,0.30740706284005587,0.19380585164547562,0.33646977443390047
693,0.04754663337087276,0.158034666463274,0.0495428378936015,0.16161470618440513
694,0.035143153909450484,0.18784170660995986,0.00822385699504088,0.19352678838746554
695,0.026935737720001757,0.18051055202358585,0.005199575171840878,0.15254993371987735
696,0.1639806989211274,0.2705081507309337,0.21617621199184447,0.3044271962980276
697,0.007003950717137445,0.0910269290472934,0.010061581123818657,0.09858143251990074
698,0.012551775368653427,0.16464141073344504,0.001845980106849672,0.16229519666494546
699,0.028618202392915414,0.13244956167354635,0.01722352074004997,0.10768005268373579
700,0.09443516539110972,0.2625286396149049,0.047828206213540204,0.21624053628719725
701,0.00413440185409758,0.0919171499880014,0.0,0.06948647063437743
702,0.1160108545399868,0.22524865596510796,0.11204397907109055,0.2262610212565301
703,0.03584601738179936,0.15079105502615658,0.013461088406743642,0.13173696616203778
704,0.050708180552990936,0.1968628368221149,0.09549237861281176,0.24014421262565622
705,0.08215229879296404,0.21465001794791527,0.0547563634757236,0.19834218210580246
706,0.029186384855298748,0.15203769794735594,0.006524482294185905,0.12194441913315072
707,0.01411143341005271,0.16819150371929686,0.06700433114287331,0.22436207012237616
708,0.04233797755479967,0.21152210754557138,0.04148986438790203,0.2263432019824197
709,0.08648785988511895,0.2553043972039338,0.0638593905682715,0.25935498848939476
710,0.004953144745587391,0.10824176288478173,0.002658802242597692,0.10194092667155409
711,0.04617343758477977,0.19637990392680216,0.0426843178934601,0.1803008709827778
712,0.007536423342127691,0.12381405443302153,0.005123356781515273,0.1386879235262141
713,0.0432533208398456,0.1391238326236928,0.04332844925514557,0.1432800172390386
714,0.2381446372782427,0.35491800527779926,0.26154967257286776,0.37897514984016545
715,0.009064123538902968,0.13164935942981418,0.007104290212971805,0.1349135325703679
716,0.005755089976035233,0.11833627696966383,0.0014743710395884308,0.11104938315310287
717,0.07323895076918314,0.20470661144775368,0.05017413111347523,0.1963797627079808
718,0.01490894164596748,0.10696711173679038,0.012372643540021098,0.10908534961970096
719,0.05219223794717927,0.16475821518306163,0.04349587204680049,0.14982321052135425
720,0.051470846901533945,0.20336465352064653,0.03576522440927538,0.18331385349010657
721,0.06636328244920374,0.16018689540936265,0.04714967488320147,0.1561111390580418
722,0.08260006596855293,0.19549942008447432,0.07166573031578728,0.20687053409204129
723,0.06432020727635009,0.18218644163252595,0.04816637264939314,0.19346850051003522
724,0.04165734652753716,0.17644232567623494,0.018231219506404425,0.16433198881914393
